67.0,15.0,2.5341943363867136e-05,9.752966326125176e-06
67.0,68.0,2.540773852570416e-05,1.2624022173347857e-05
68.0,16.0,2.66837505383662e-05,1.0272711371962953e-05
68.0,67.0,3.0216762284526137e-05,1.6167777564233727e-05
68.0,70.0,2.8037192210646545e-05,1.0441538576633107e-05
70.0,18.0,9.447117346944127e-06,2.5006062921170475e-05
70.0,68.0,1.1530545570461376e-05,3.005117056151849e-05
70.0,124.0,1.176416551040607e-05,2.9101456208372848e-05
71.0,19.0,1.3341884861560026e-05,1.872143936123917e-05
71.0,72.0,1.5648408994095e-05,3.677751025339888e-05
71.0,125.0,2.3242694323024526e-05,2.359594861439804e-05
72.0,71.0,3.484341015980045e-05,1.3776928072690557e-05
72.0,20.0,1.2965223459737742e-05,2.412442003245966e-05
72.0,73.0,2.3201825555511827e-05,1.0795524035224369e-05
73.0,21.0,2.8365507442270563e-05,2.5382290297968967e-05
73.0,72.0,1.1171007747838536e-05,2.4491328765926873e-05
73.0,74.0,1.595358087578534e-05,2.3627984435055618e-05
73.0,127.0,1.6082418150489182e-05,3.589868053658323e-05
74.0,22.0,2.0157438459241235e-05,1.0456363623140829e-05
74.0,73.0,3.319607958884717e-05,1.262148806633952e-05
74.0,75.0,3.0498676641757586e-05,1.0446786912265238e-05
75.0,74.0,1.4305230382810068e-05,2.2537234714871055e-05
75.0,23.0,1.4767090960264505e-05,3.011173942012927e-05
75.0,76.0,2.3308348041671957e-05,2.4492038440664923e-05
75.0,129.0,1.8468237692900603e-05,2.9261470166963342e-05
76.0,24.0,1.7155520605008783e-05,3.315921133233651e-05
76.0,75.0,2.171945033005511e-05,1.8092697960175443e-05
76.0,130.0,2.2074303649800432e-05,2.1099045447410953e-05
77.0,25.0,2.116828316958386e-05,2.5670810893137356e-05
79.0,27.0,2.616338599532456e-05,1.2371489024558343e-05
79.0,81.0,3.086305951354981e-05,1.1543146697836514e-05
79.0,133.0,2.4556823434894326e-05,1.0865511882869007e-05
81.0,79.0,1.663197084193374e-05,2.2376030162514224e-05
82.0,83.0,1.8015651831943933e-05,2.187719034071853e-05
81.0,135.0,1.2270384594318782e-05,2.054421365558326e-05
82.0,136.0,1.0236149627165028e-05,2.4518059537855692e-05
83.0,31.0,1.6560477916923833e-05,3.550705382296745e-05
83.0,82.0,3.172838780052694e-05,1.9132495556682758e-05
83.0,84.0,1.714611249046778e-05,1.6459425899808492e-05
83.0,137.0,1.857872411517078e-05,3.334400211856934e-05
84.0,32.0,1.829658450887814e-05,2.2518900349002987e-05
84.0,83.0,3.7230698141590594e-05,1.1025237036623225e-05
84.0,138.0,2.500667539606802e-05,3.270175287792792e-05
86.0,34.0,2.2955272960043324e-05,3.451371567695542e-05
86.0,87.0,3.346613784353873e-05,2.378085528060785e-05
87.0,35.0,2.0222308495931553e-05,1.5903278744176226e-05
86.0,140.0,3.887239642733386e-05,3.7039035687877806e-05
87.0,86.0,3.871718460012062e-05,2.0488050986573776e-05
87.0,88.0,2.6365123234054925e-05,1.1254988987173788e-05
88.0,36.0,4.237340234311868e-05,1.3618853196190756e-05
87.0,141.0,2.509496298935973e-05,2.8641058566352362e-05
88.0,87.0,3.09346410986036e-05,1.2367738914394089e-05
88.0,89.0,3.417862774490215e-05,1.2673316303596839e-05
89.0,88.0,2.0719302427734558e-05,9.649560801228748e-06
89.0,90.0,1.9110733961391394e-05,1.3113126839519888e-05
90.0,89.0,1.9697592427301573e-05,2.3159414153064768e-05
90.0,92.0,1.8700221272936155e-05,3.3046393579684274e-05
90.0,144.0,1.7596322884374852e-05,3.3764329894200726e-05
