30.0,29.0,2.2630604994126365e-05,7.713654207297109e-06
30.0,31.0,2.5528837658670665e-05,2.298684874714072e-05
31.0,30.0,1.6693169349325366e-05,1.557518474003269e-05
31.0,32.0,1.3044899400827434e-05,2.0662588468499593e-05
31.0,83.0,2.606907868201879e-05,1.0088962641846731e-05
32.0,31.0,3.2819970480292894e-05,1.2820338716873538e-05
32.0,33.0,3.1736414385332637e-05,1.340565440293383e-05
32.0,84.0,2.9435702170925847e-05,1.2465380548576746e-05
33.0,32.0,1.950448976885228e-05,1.6621810024206824e-05
33.0,34.0,1.5770654949242006e-05,1.9281896862437046e-05
34.0,33.0,2.8580379187977296e-05,1.2296609288261524e-05
34.0,86.0,2.805120986921394e-05,1.4359968585495882e-05
35.0,36.0,2.7537355252475716e-05,1.0277476908080515e-05
35.0,87.0,2.521333590578806e-05,1.0673358970475111e-05
36.0,35.0,1.5627839330887356e-05,2.8960371971920415e-05
36.0,88.0,2.124058401278058e-05,3.2151840465696135e-05
38.0,40.0,2.157100657178114e-05,1.0566203174125117e-05
40.0,38.0,1.8223234126285414e-05,2.7546192774060346e-05
41.0,42.0,2.4935272374363614e-05,1.8740259403668068e-05
40.0,92.0,1.8987272212622658e-05,3.255412311818009e-05
42.0,41.0,2.691371731651435e-05,1.8872069604242825e-05
41.0,93.0,1.2486196154842202e-05,2.0729434779799136e-05
42.0,43.0,1.548251007332112e-05,1.568695180374413e-05
42.0,94.0,1.57716324896721e-05,2.3666261482020776e-05
43.0,42.0,2.5045549491888797e-05,1.8171136893188604e-05
43.0,44.0,1.6316139771793895e-05,1.36766100827469e-05
44.0,43.0,2.1266841811596084e-05,1.3426899059548894e-05
44.0,45.0,1.734352371102883e-05,1.2850443871522551e-05
44.0,96.0,2.2161468288261575e-05,1.2413418511010266e-05
45.0,44.0,2.101795417260138e-05,9.963418049837204e-06
45.0,46.0,1.9807304588461365e-05,1.2393051122593426e-05
45.0,97.0,2.082519299905055e-05,1.1292202028457395e-05
46.0,45.0,3.7122100554601193e-05,1.572167376324262e-05
